timestamp,skin_temp_celsius,context,sampling_interval_sec,quality_flag
2024-11-25 00:00:00,35.7,sleep,300,1
2024-11-25 00:05:00,35.497957118314986,sleep,300,1
2024-11-25 00:10:00,35.4643150391644,sleep,300,1
2024-11-25 00:15:00,35.50729902448654,sleep,300,1
2024-11-25 00:20:00,35.51065626093345,sleep,300,1
2024-11-25 00:25:00,35.56544151493639,sleep,300,1
2024-11-25 00:30:00,35.55614916098767,sleep,300,1
2024-11-25 00:35:00,35.54420057714851,sleep,300,1
2024-11-25 00:40:00,35.63929124276903,sleep,300,1
2024-11-25 00:45:00,35.60141870912375,sleep,300,1
2024-11-25 00:50:00,35.64071986775011,sleep,300,1
2024-11-25 00:55:00,35.68689302634137,sleep,300,1
2024-11-25 01:00:00,35.822435104425566,sleep,300,1
2024-11-25 01:08:00,35.7,sleep,300,1
2024-11-25 01:13:00,35.63722923247028,sleep,300,1
2024-11-25 01:18:00,35.59785603864503,sleep,300,1
2024-11-25 01:23:00,35.4815797834399,sleep,300,1
2024-11-25 01:28:00,35.51730344133763,sleep,300,1
2024-11-25 01:33:00,35.54649250753063,sleep,300,1
2024-11-25 01:38:00,35.5214180414224,sleep,300,1
2024-11-25 01:43:00,35.38670556432414,sleep,300,1
2024-11-25 01:48:00,35.29820798147756,sleep,300,1
2024-11-25 01:53:00,35.31386130696,sleep,300,1
2024-11-25 01:58:00,35.380447848684184,sleep,300,1
2024-11-25 02:03:00,35.3318364640148,sleep,300,1
2024-11-25 02:08:00,35.40990252893884,sleep,300,1
2024-11-25 02:13:00,35.51283333085208,sleep,300,1
2024-11-25 02:18:00,35.5433785548014,sleep,300,1
2024-11-25 02:23:00,35.606724732469004,sleep,300,1
2024-11-25 02:29:00,35.7,sleep,300,1
2024-11-25 02:34:00,35.63579052645625,sleep,300,1
2024-11-25 02:39:00,35.64285786868721,sleep,300,1
2024-11-25 02:44:00,35.70505885453526,sleep,300,1
2024-11-25 02:49:00,35.76930981884947,sleep,300,1
2024-11-25 02:54:00,35.78530093712522,sleep,300,1
2024-11-25 02:59:00,35.775524603758875,sleep,300,1
2024-11-25 03:04:00,35.743129583715486,sleep,300,1
2024-11-25 03:09:00,35.676740453561024,sleep,300,1
2024-11-25 03:14:00,35.775376919323314,sleep,300,1
2024-11-25 03:19:00,35.778069200679994,sleep,300,1
2024-11-25 03:27:00,35.7,sleep,300,1
2024-11-25 03:32:00,35.68588630827676,sleep,300,1
2024-11-25 03:37:00,35.811521375298824,sleep,300,1
2024-11-25 03:42:00,35.91223407366623,sleep,300,1
2024-11-25 03:47:00,0.0,sleep,300,0
2024-11-25 03:52:00,35.99839611142237,sleep,300,1
2024-11-25 03:57:00,35.97960820034437,sleep,300,1
2024-11-25 04:02:00,35.97868724776676,sleep,300,1
2024-11-25 04:11:00,35.7,sleep,300,1
2024-11-25 04:16:00,35.6957703441841,sleep,300,1
2024-11-25 04:21:00,35.71829879858141,sleep,300,1
2024-11-25 04:26:00,35.73328390621168,sleep,300,1
2024-11-25 04:31:00,35.61992695991426,sleep,300,1
2024-11-25 04:36:00,35.54738154847373,sleep,300,1
2024-11-25 04:41:00,35.541946820655994,sleep,300,1
2024-11-25 04:46:00,35.52160329964409,sleep,300,1
2024-11-25 04:51:00,35.46702339807045,sleep,300,1
2024-11-25 04:56:00,35.36784657741257,sleep,300,1
2024-11-25 05:01:00,35.46868804954578,sleep,300,1
2024-11-25 05:06:00,35.56604156073444,sleep,300,1
2024-11-25 05:11:00,35.61252030112513,sleep,300,1
2024-11-25 05:16:00,35.581285438637636,sleep,300,1
2024-11-25 05:23:00,35.7,sleep,300,1
2024-11-25 05:28:00,35.7837827803199,sleep,300,1
2024-11-25 05:33:00,35.71160176481906,sleep,300,1
2024-11-25 05:38:00,35.713005099161,sleep,300,1
2024-11-25 05:43:00,35.73748991944888,sleep,300,1
2024-11-25 05:48:00,35.86453854713828,sleep,300,1
2024-11-25 05:53:00,35.865279855927994,sleep,300,1
2024-11-25 06:00:00,36.2,sleep_transition,60,1
2024-11-25 06:01:00,36.20035595842192,sleep_transition,60,1
2024-11-25 06:02:00,36.15659301122112,sleep_transition,60,1
2024-11-25 06:03:00,36.17141413125143,sleep_transition,60,1
2024-11-25 06:04:00,36.13115476447136,sleep_transition,60,1
2024-11-25 06:05:00,36.141093424432576,sleep_transition,60,1
2024-11-25 06:06:00,36.1539856310207,sleep_transition,60,1
2024-11-25 06:07:00,36.12484371218687,sleep_transition,60,1
2024-11-25 06:08:00,36.129003458077314,sleep_transition,60,1
2024-11-25 06:09:00,36.148495772257675,sleep_transition,60,1
2024-11-25 06:10:00,36.13225086568926,sleep_transition,60,1
2024-11-25 06:11:00,36.14730679791906,sleep_transition,60,1
2024-11-25 06:12:00,36.18853064580706,sleep_transition,60,1
2024-11-25 06:13:00,36.21570041467723,sleep_transition,60,1
2024-11-25 06:14:00,36.20564484565734,sleep_transition,60,1
2024-11-25 06:15:00,36.252401162641576,sleep_transition,60,1
2024-11-25 06:16:00,36.2,sleep_transition,60,1
2024-11-25 06:17:00,36.209337301685025,sleep_transition,60,1
2024-11-25 06:18:00,36.267185971772825,sleep_transition,60,1
2024-11-25 06:19:00,36.23441631772443,sleep_transition,60,1
2024-11-25 06:20:00,36.216425518744025,sleep_transition,60,1
2024-11-25 06:21:00,36.24682397995479,sleep_transition,60,1
2024-11-25 06:22:00,36.21837565152631,sleep_transition,60,1
