timestamp,glucose_mg_dl,context,sampling_interval_sec,quality_flag
2024-11-25 00:00:00,92.0,sleep,300,1
2024-11-25 00:05:00,93.58578848525639,sleep,300,1
2024-11-25 00:10:00,94.64078641640671,sleep,300,1
2024-11-25 00:15:00,94.02009142335092,sleep,300,1
2024-11-25 00:20:00,96.0606606508442,sleep,300,1
2024-11-25 00:25:00,94.74785026111292,sleep,300,1
2024-11-25 00:30:00,94.21529455114388,sleep,300,1
2024-11-25 00:35:00,92.50161629235262,sleep,300,1
2024-11-25 00:40:00,95.6149919447752,sleep,300,1
2024-11-25 00:45:00,95.16977588315054,sleep,300,1
2024-11-25 00:50:00,96.33192834576751,sleep,300,1
2024-11-25 00:55:00,94.78186375228589,sleep,300,1
2024-11-25 01:00:00,96.52464821860734,sleep,300,1
2024-11-25 01:05:00,98.00216258638292,sleep,300,1
2024-11-25 01:10:00,94.01504131721435,sleep,300,1
2024-11-25 01:15:00,93.91011518398862,sleep,300,1
2024-11-25 01:20:00,94.06416353087019,sleep,300,1
2024-11-25 01:25:00,93.27472800055206,sleep,300,1
2024-11-25 01:30:00,96.30930480487827,sleep,300,1
2024-11-25 01:35:00,93.33404053434045,sleep,300,1
2024-11-25 01:40:00,92.25265719323563,sleep,300,1
2024-11-25 01:45:00,90.33272156852664,sleep,300,1
2024-11-25 01:50:00,92.73798296546478,sleep,300,1
2024-11-25 01:55:00,90.38831337978051,sleep,300,1
2024-11-25 02:00:00,86.3679612411114,sleep,300,1
2024-11-25 02:05:00,87.65497644868717,sleep,300,1
2024-11-25 02:10:00,87.58893211652675,sleep,300,1
2024-11-25 02:15:00,90.1730662381694,sleep,300,1
2024-11-25 02:20:00,92.09920484386922,sleep,300,1
2024-11-25 02:25:00,91.99826600380024,sleep,300,1
2024-11-25 02:30:00,88.76037384335675,sleep,300,1
2024-11-25 02:35:00,86.25582063469433,sleep,300,1
2024-11-25 02:40:00,82.60288789239601,sleep,300,1
2024-11-25 02:45:00,82.82516028691651,sleep,300,1
2024-11-25 02:50:00,81.86714853156295,sleep,300,1
2024-11-25 02:55:00,82.0358504472898,sleep,300,1
2024-11-25 03:00:00,82.98988218154905,sleep,300,1
2024-11-25 03:05:00,87.75956343770122,sleep,300,1
2024-11-25 03:10:00,89.30311032472088,sleep,300,1
2024-11-25 03:15:00,89.6159840557066,sleep,300,1
2024-11-25 03:20:00,86.24021316189737,sleep,300,1
2024-11-25 03:25:00,86.6253984912041,sleep,300,1
2024-11-25 03:30:00,88.90849366525164,sleep,300,1
2024-11-25 03:35:00,89.96058004071591,sleep,300,1
2024-11-25 03:40:00,87.72510697369759,sleep,300,1
2024-11-25 03:45:00,87.12271992830395,sleep,300,1
2024-11-25 03:50:00,87.5637121643858,sleep,300,1
2024-11-25 03:55:00,86.899429044811,sleep,300,1
2024-11-25 04:00:00,85.80387938795512,sleep,300,1
2024-11-25 04:05:00,81.33740527496546,sleep,300,1
2024-11-25 04:10:00,80.21806472927508,sleep,300,1
2024-11-25 04:15:00,81.44915893988525,sleep,300,1
