timestamp,skin_temp_celsius,context,sampling_interval_sec,quality_flag
2024-11-25 00:00:00,36.3,sleep,300,1
2024-11-25 00:05:00,36.358692201148415,sleep,300,1
2024-11-25 00:10:00,36.30926625076776,sleep,300,1
2024-11-25 00:15:00,36.31924991607311,sleep,300,1
2024-11-25 00:20:00,36.400224275079196,sleep,300,1
2024-11-25 00:25:00,36.42522881662119,sleep,300,1
2024-11-25 00:30:00,36.33643780591074,sleep,300,1
2024-11-25 00:35:00,36.23658600754265,sleep,300,1
2024-11-25 00:41:00,36.3,sleep,300,1
2024-11-25 00:46:00,31.396964931688785,sleep,300,0
2024-11-25 00:51:00,36.14431533112811,sleep,300,1
2024-11-25 00:56:00,36.18472051435877,sleep,300,1
2024-11-25 01:01:00,36.15934984943064,sleep,300,1
2024-11-25 01:06:00,36.23988610975275,sleep,300,1
2024-11-25 01:11:00,36.12835985866876,sleep,300,1
2024-11-25 01:16:00,36.16223832506448,sleep,300,1
2024-11-25 01:21:00,36.20560155965729,sleep,300,1
2024-11-25 01:26:00,36.21984431539989,sleep,300,1
2024-11-25 01:31:00,36.192873161802574,sleep,300,1
2024-11-25 01:37:00,36.3,sleep,300,1
2024-11-25 01:42:00,36.2466504528192,sleep,300,1
2024-11-25 01:47:00,36.20643939324952,sleep,300,1
2024-11-25 01:52:00,36.23868098947789,sleep,300,1
2024-11-25 01:57:00,36.26333245479315,sleep,300,1
2024-11-25 02:02:00,36.30092676077886,sleep,300,1
2024-11-25 02:07:00,36.26882477845794,sleep,300,1
2024-11-25 02:12:00,36.340220033951645,sleep,300,1
2024-11-25 02:17:00,36.46204590799945,sleep,300,1
2024-11-25 02:22:00,36.50522421698651,sleep,300,1
2024-11-25 02:27:00,36.581772433386256,sleep,300,1
2024-11-25 02:32:00,36.50188550697272,sleep,300,1
2024-11-25 02:37:00,36.592201570032586,sleep,300,1
2024-11-25 02:46:00,36.3,sleep,300,1
2024-11-25 02:51:00,36.2927691378178,sleep,300,1
2024-11-25 02:56:00,36.2512114108709,sleep,300,1
2024-11-25 03:01:00,36.234173495012094,sleep,300,1
2024-11-25 03:06:00,36.28211094840429,sleep,300,1
2024-11-25 03:11:00,36.28314261759881,sleep,300,1
2024-11-25 03:16:00,36.24901432417974,sleep,300,1
2024-11-25 03:25:00,37.8,sleep,300,1
2024-11-25 03:30:00,37.718924038713666,sleep,300,1
2024-11-25 03:35:00,37.612097397159715,sleep,300,1
2024-11-25 03:40:00,37.50235457529374,sleep,300,1
2024-11-25 03:45:00,37.544174224544705,sleep,300,1
2024-11-25 03:50:00,37.50126550094135,sleep,300,1
2024-11-25 03:55:00,37.76537778548907,sleep,300,1
2024-11-25 04:00:00,37.77057552823298,sleep,300,1
2024-11-25 04:05:00,37.631604195686734,sleep,300,1
2024-11-25 04:10:00,37.532030914339934,sleep,300,1
2024-11-25 04:15:00,37.50750212260532,sleep,300,1
2024-11-25 04:20:00,37.58307643102751,sleep,300,1
2024-11-25 04:25:00,37.70421579698506,sleep,300,1
2024-11-25 04:34:00,36.3,sleep,300,1
2024-11-25 04:39:00,36.34490087439855,sleep,300,1
2024-11-25 04:44:00,36.44565869535759,sleep,300,1
2024-11-25 04:49:00,36.44151324358019,sleep,300,1
2024-11-25 04:54:00,36.45857828932881,sleep,300,1
2024-11-25 04:59:00,36.476663911315185,sleep,300,1
2024-11-25 05:04:00,36.52541987238531,sleep,300,1
2024-11-25 05:09:00,36.58011479086428,sleep,300,1
2024-11-25 05:14:00,36.65196305440486,sleep,300,1
2024-11-25 05:19:00,36.638565643689674,sleep,300,1
2024-11-25 05:24:00,36.586315595303034,sleep,300,1
2024-11-25 05:29:00,36.53207442434283,sleep,300,1
2024-11-25 05:34:00,36.4867848149078,sleep,300,1
2024-11-25 05:39:00,36.36421223812904,sleep,300,1
2024-11-25 05:44:00,36.321255676865256,sleep,300,1
2024-11-25 05:52:00,36.3,sleep,300,1
2024-11-25 05:57:00,36.22858674183672,sleep,300,1
2024-11-25 06:02:00,36.2759910848666,sleep,300,1
2024-11-25 06:07:00,36.253099781716195,sleep,300,1
2024-11-25 06:12:00,36.17876683865011,sleep,300,1
2024-11-25 06:17:00,36.192173480934414,sleep,300,1
2024-11-25 06:22:00,36.24396268789682,sleep,300,1
2024-11-25 06:27:00,36.25347017074516,sleep,300,1
2024-11-25 06:32:00,36.30528850418528,sleep,300,1
2024-11-25 06:37:00,36.25980993788982,sleep,300,1
2024-11-25 06:42:00,36.8,sleep_transition,60,1
2024-11-25 06:43:00,36.84613107914189,sleep_transition,60,1
2024-11-25 06:44:00,36.885146528680124,sleep_transition,60,1
2024-11-25 06:45:00,36.9590583101121,sleep_transition,60,1
2024-11-25 06:46:00,36.913511218509896,sleep_transition,60,1
2024-11-25 06:47:00,36.82352943625988,sleep_transition,60,1
2024-11-25 06:48:00,36.86976377146049,sleep_transition,60,1
2024-11-25 06:49:00,36.89498907338861,sleep_transition,60,1
2024-11-25 06:50:00,36.85840616674392,sleep_transition,60,1
2024-11-25 06:51:00,36.87769922329864,sleep_transition,60,1
2024-11-25 06:52:00,36.893628604653074,sleep_transition,60,1
2024-11-25 06:53:00,36.88821855201537,sleep_transition,60,1
2024-11-25 06:54:00,36.8,sleep_transition,60,1
2024-11-25 06:55:00,36.81903119358736,sleep_transition,60,1
2024-11-25 06:56:00,36.79296832301918,sleep_transition,60,1
